timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409116.782038,0.0645,0.058,0.058,0.0559,0.058,0.0559,0.0559,0.0623
1776409117.155443,0.0645,0.058,0.0559,0.0537,0.058,0.0559,0.0602,0.058
1776409117.528973,0.0645,0.058,0.0559,0.0537,0.0623,0.058,0.0559,0.058
1776409117.902496,0.0645,0.0559,0.0559,0.0559,0.058,0.0559,0.058,0.0623
1776409118.2758558,0.0645,0.058,0.0602,0.0537,0.0602,0.0537,0.0559,0.0602
1776409118.64939,0.0645,0.0559,0.0559,0.0537,0.0602,0.058,0.0559,0.0602
1776409119.022899,0.0645,0.058,0.0537,0.0559,0.0602,0.0559,0.058,0.0623
1776409119.396325,0.0709,0.058,0.0537,0.0559,0.058,0.0537,0.0559,0.0623
1776409119.769726,0.0645,0.0559,0.0559,0.0537,0.0623,0.058,0.0559,0.058
1776409120.143198,0.0645,0.058,0.0559,0.0537,0.058,0.0559,0.0602,0.058
1776409120.5166779,0.0645,0.058,0.058,0.0537,0.0623,0.0559,0.0559,0.058
1776409120.890126,0.0645,0.058,0.0602,0.0559,0.0559,0.0559,0.0623,0.058
1776409121.2635279,0.0645,0.058,0.0602,0.0537,0.0559,0.058,0.058,0.058
1776409121.6370409,0.0645,0.0559,0.058,0.0537,0.0602,0.0602,0.0623,0.0602
1776409122.010558,0.0645,0.0559,0.0602,0.0602,0.0537,0.0559,0.0559,0.058
1776409122.3839302,0.0645,0.0559,0.058,0.0559,0.0559,0.0537,0.0645,0.058
1776409122.757337,0.0666,0.0537,0.058,0.0602,0.0537,0.0537,0.0602,0.0666
1776409123.130899,0.0645,0.058,0.0559,0.058,0.058,0.0494,0.0602,0.0602
1776409123.50444,0.0666,0.0559,0.058,0.0602,0.0559,0.058,0.0602,0.0623
1776409123.8777301,0.0687,0.0537,0.058,0.058,0.058,0.0537,0.0645,0.0602
1776409124.251235,0.0666,0.0537,0.058,0.0602,0.058,0.0516,0.0559,0.0623
1776409124.624738,0.0666,0.0559,0.0537,0.0537,0.0602,0.0537,0.058,0.0645
1776409124.998246,0.0687,0.0559,0.0559,0.058,0.058,0.0516,0.0559,0.0623
1776409125.371587,0.0645,0.0602,0.0559,0.0559,0.0623,0.0559,0.058,0.0623
1776409125.7449658,0.0666,0.0602,0.0559,0.0537,0.058,0.0537,0.0559,0.0602
1776409126.118581,0.0666,0.058,0.0537,0.0537,0.0602,0.0559,0.058,0.0623
1776409126.4920352,0.0666,0.058,0.0559,0.0559,0.058,0.0559,0.058,0.058
1776409126.8654022,0.0645,0.058,0.0623,0.0537,0.058,0.058,0.0559,0.058
1776409127.2389,0.0645,0.0559,0.058,0.0559,0.0602,0.0559,0.0602,0.0602
1776409127.61242,0.0645,0.058,0.0602,0.0537,0.058,0.058,0.0559,0.058
1776409127.9897048,0.0645,0.058,0.0559,0.0537,0.058,0.0559,0.0602,0.0602
1776409128.359253,0.0645,0.058,0.058,0.058,0.0602,0.0602,0.0559,0.058
1776409128.732759,0.0666,0.058,0.0559,0.0537,0.058,0.0559,0.0559,0.0602
1776409129.1062279,0.0645,0.058,0.058,0.0537,0.0602,0.0559,0.0559,0.058
