timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776753125.034498,0.0473,0.0473,0.0494,0.0473,0.0451,0.0473,0.0473,0.0451
1776753125.401511,0.0494,0.0473,0.0516,0.0516,0.0473,0.0473,0.0473,0.0494
1776753125.775497,0.0537,0.0516,0.0516,0.0494,0.0473,0.0494,0.0451,0.0516
1776753126.1493251,0.0473,0.0451,0.0473,0.0473,0.0473,0.0473,0.0473,0.0451
1776753126.5232399,0.0516,0.0494,0.0559,0.0516,0.0473,0.0473,0.0451,0.0494
1776753126.897068,0.0473,0.0473,0.0537,0.0494,0.0494,0.0516,0.0473,0.0494
1776753127.270905,0.0473,0.0473,0.0516,0.0516,0.0494,0.0494,0.0494,0.0473
1776753127.6446972,0.0494,0.0473,0.0516,0.0494,0.0494,0.0473,0.0494,0.0473
1776753128.018427,0.0494,0.0473,0.0516,0.0494,0.0473,0.0473,0.0473,0.0473
1776753128.392162,0.0494,0.0473,0.0473,0.0451,0.0473,0.0473,0.0473,0.0473
1776753128.767224,0.0494,0.0451,0.0494,0.0473,0.0494,0.0473,0.0473,0.0494
1776753129.139416,0.0516,0.0473,0.0516,0.0451,0.0473,0.0494,0.0494,0.0494
1776753129.5132082,0.0494,0.0451,0.0494,0.0494,0.0473,0.0494,0.0494,0.0494
1776753129.886969,0.0494,0.0473,0.0494,0.0451,0.0473,0.0537,0.0451,0.0516
1776753130.260718,0.0494,0.0473,0.0494,0.0451,0.0473,0.0516,0.0473,0.0516
1776753130.637665,0.0516,0.0494,0.0473,0.0473,0.0451,0.0494,0.0473,0.0473
1776753131.00796,0.0494,0.0451,0.0494,0.0473,0.0451,0.0473,0.0473,0.0494
1776753131.3817549,0.0537,0.0451,0.0473,0.0451,0.0451,0.0494,0.0451,0.0516
1776753131.75567,0.0537,0.0494,0.0537,0.0473,0.0473,0.0494,0.0473,0.0516
1776753132.129409,0.0494,0.0473,0.0516,0.0494,0.0473,0.0473,0.0494,0.0516
1776753132.510734,0.0516,0.0451,0.0473,0.0451,0.0473,0.0494,0.0494,0.0494
1776753132.8769841,0.0516,0.0473,0.0494,0.0451,0.0451,0.0516,0.0473,0.0537
1776753133.250706,0.0516,0.0473,0.0494,0.0494,0.0473,0.0473,0.0473,0.0516
1776753133.624438,0.0516,0.0473,0.0494,0.0473,0.0451,0.0516,0.0473,0.0494
1776753133.998156,0.0516,0.0473,0.0473,0.0473,0.0451,0.0473,0.0473,0.0494
1776753134.372724,0.0494,0.0451,0.0473,0.0451,0.0494,0.0473,0.0494,0.0516
1776753134.7454562,0.0516,0.0451,0.0473,0.0451,0.0494,0.0494,0.0473,0.0516
1776753135.119197,0.0537,0.0451,0.0473,0.0473,0.0451,0.0516,0.0494,0.0516
