timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776752416.710128,0.0687,0.0623,0.0645,0.0645,0.0687,0.073,0.0666,0.0666
1776752417.082481,0.0666,0.058,0.0645,0.0623,0.0687,0.073,0.0709,0.0666
1776752417.456095,0.0687,0.0602,0.0666,0.0623,0.0687,0.073,0.0666,0.0666
1776752417.8296971,0.0645,0.0602,0.0666,0.0645,0.0687,0.0709,0.0645,0.0645
1776752418.202775,0.0773,0.0816,0.0859,0.0816,0.0709,0.0795,0.0687,0.0709
1776752418.575928,0.073,0.073,0.0773,0.0709,0.0687,0.0752,0.073,0.0752
1776752418.949008,0.0666,0.0645,0.0687,0.0773,0.0795,0.0859,0.0773,0.0709
1776752419.323427,0.0645,0.0709,0.0816,0.0795,0.0773,0.0773,0.0645,0.0602
1776752419.695219,0.0623,0.0687,0.0795,0.0773,0.0773,0.0773,0.0645,0.0602
1776752420.06844,0.0666,0.073,0.0816,0.0795,0.0752,0.073,0.0645,0.0602
1776752420.441647,0.0666,0.0687,0.0795,0.0773,0.073,0.0709,0.0623,0.0623
1776752420.814802,0.0623,0.0666,0.0773,0.073,0.0709,0.0666,0.0623,0.0623
1776752421.1879199,0.0645,0.0666,0.0752,0.0709,0.0687,0.0687,0.0645,0.0645
1776752421.561159,0.0645,0.0687,0.0795,0.073,0.0709,0.0687,0.0645,0.0645
1776752421.934388,0.0666,0.0687,0.0795,0.073,0.0687,0.0687,0.0666,0.0623
1776752422.3074079,0.0645,0.0687,0.0773,0.073,0.0687,0.0666,0.0666,0.0623
1776752422.6805649,0.0645,0.0666,0.0773,0.073,0.0687,0.0666,0.0666,0.0623
1776752423.05383,0.0645,0.0666,0.0773,0.073,0.0687,0.0666,0.0645,0.0623
1776752423.4270778,0.0645,0.0666,0.0752,0.073,0.0687,0.0687,0.0602,0.0602
1776752423.800342,0.0623,0.0666,0.0752,0.073,0.0709,0.0687,0.0623,0.0602
1776752424.17353,0.0602,0.0645,0.0752,0.073,0.0709,0.0709,0.0645,0.0602
1776752424.5468569,0.0602,0.0645,0.0773,0.073,0.0709,0.0709,0.0645,0.0602
1776752424.920117,0.0623,0.0645,0.0752,0.0709,0.0709,0.0709,0.0623,0.0602
1776752425.293269,0.0602,0.0645,0.0752,0.0752,0.0709,0.0709,0.0623,0.058
1776752425.66661,0.0602,0.0645,0.0773,0.073,0.073,0.0709,0.0623,0.0602
1776752426.039885,0.0645,0.0666,0.0773,0.0752,0.0709,0.0709,0.0623,0.0623
1776752426.413028,0.0645,0.0666,0.0773,0.0752,0.0709,0.0687,0.0623,0.0602
1776752426.78614,0.0623,0.0666,0.0773,0.073,0.0709,0.0666,0.0623,0.0623
1776752427.159401,0.0602,0.0666,0.0752,0.073,0.0709,0.0687,0.0623,0.058
1776752427.532653,0.0602,0.0666,0.0773,0.073,0.0709,0.0687,0.0623,0.0602
1776752427.90567,0.0602,0.0645,0.0752,0.073,0.0709,0.0687,0.0623,0.058
1776752428.278923,0.0623,0.0645,0.0752,0.0709,0.073,0.0709,0.0623,0.0602
1776752428.652051,0.0623,0.0645,0.0752,0.0709,0.073,0.0709,0.0623,0.0602
1776752429.0260942,0.0602,0.0623,0.0752,0.0709,0.0752,0.0709,0.0645,0.0602
