timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776754790.3412979,0.0473,0.0473,0.0494,0.0473,0.0516,0.0516,0.0494,0.0494
1776754790.712797,0.0516,0.0451,0.0494,0.0451,0.0473,0.0516,0.0473,0.0494
1776754791.086466,0.0494,0.0494,0.0494,0.0473,0.0516,0.0516,0.0516,0.0516
1776754791.460161,0.0516,0.0494,0.0494,0.0473,0.0473,0.0537,0.0473,0.0494
1776754791.833739,0.0494,0.0473,0.0516,0.0494,0.0494,0.0516,0.0516,0.0494
1776754792.2072692,0.0516,0.0473,0.0516,0.0473,0.0473,0.0537,0.0473,0.0494
1776754792.581038,0.0494,0.0473,0.0516,0.0473,0.0516,0.0537,0.0494,0.0494
1776754792.95469,0.0516,0.0494,0.0516,0.0516,0.0516,0.0516,0.0494,0.0516
1776754793.328264,0.0537,0.0473,0.0516,0.0494,0.0516,0.0516,0.0494,0.0494
1776754793.701952,0.0473,0.0473,0.0516,0.0516,0.0494,0.0516,0.0494,0.0494
1776754794.077507,0.0516,0.0451,0.0494,0.0494,0.0494,0.0516,0.0494,0.0494
1776754794.449124,0.0537,0.0494,0.0494,0.0473,0.0494,0.0494,0.0494,0.0494
1776754794.8227131,0.0494,0.0494,0.0494,0.0473,0.0473,0.0494,0.0494,0.0494
1776754795.1964831,0.0516,0.0473,0.0516,0.0516,0.0473,0.0516,0.0516,0.0494
1776754795.5700321,0.0494,0.0473,0.0494,0.0473,0.0494,0.0516,0.0494,0.0494
1776754795.943634,0.0494,0.0473,0.0516,0.0473,0.0473,0.0537,0.0494,0.0494
1776754796.317373,0.0516,0.0494,0.0494,0.0473,0.0494,0.0516,0.0494,0.0494
1776754796.6910322,0.0516,0.0494,0.0516,0.0473,0.0494,0.0516,0.0473,0.0494
1776754797.064522,0.0494,0.0451,0.0516,0.0473,0.0473,0.0516,0.0494,0.0516
1776754797.438221,0.0516,0.0473,0.0494,0.0473,0.0494,0.0516,0.0494,0.0473
1776754797.811899,0.0473,0.0473,0.0494,0.0473,0.0494,0.0516,0.0494,0.0494
1776754798.1856189,0.0516,0.0451,0.0516,0.0473,0.0473,0.0537,0.0516,0.0494
1776754798.559066,0.0537,0.0473,0.0494,0.0494,0.0516,0.0494,0.0494,0.0494
1776754798.932748,0.0494,0.0473,0.0516,0.0494,0.0494,0.0494,0.0473,0.0516
1776754799.306409,0.0494,0.0473,0.0516,0.0494,0.0473,0.0537,0.0537,0.0494
1776754799.680056,0.0494,0.0473,0.0494,0.0473,0.0494,0.0494,0.0516,0.0473
1776754800.0535722,0.0494,0.0473,0.0537,0.0473,0.0473,0.0494,0.0494,0.0494
1776754800.42721,0.0516,0.0451,0.0494,0.0494,0.0494,0.0516,0.0494,0.0494
1776754800.800982,0.0516,0.0473,0.0494,0.0494,0.0516,0.0494,0.0494,0.0494
1776754801.174577,0.0473,0.0494,0.0494,0.0516,0.0473,0.0537,0.0473,0.0494
1776754801.548108,0.0494,0.0451,0.0494,0.0451,0.0494,0.0537,0.0473,0.0559
1776754801.92179,0.0559,0.0494,0.0516,0.0494,0.0494,0.0516,0.0494,0.0494
1776754802.29546,0.0516,0.0473,0.0516,0.0516,0.0494,0.0516,0.0516,0.0494
1776754802.6689951,0.0516,0.0473,0.0516,0.0473,0.0516,0.0537,0.0473,0.0494
1776754803.042654,0.0516,0.0494,0.0516,0.0494,0.0516,0.0537,0.0516,0.0516
1776754803.41628,0.0516,0.0473,0.0516,0.0494,0.0473,0.0494,0.0494,0.0494
1776754803.790016,0.0516,0.0473,0.0516,0.0516,0.0494,0.0516,0.0473,0.0473
1776754804.16349,0.0537,0.0473,0.0537,0.0473,0.0473,0.0537,0.0494,0.0516
1776754804.537136,0.0516,0.0473,0.0494,0.0473,0.0494,0.0537,0.0494,0.0494
1776754804.910774,0.0516,0.0451,0.0494,0.0494,0.0473,0.0494,0.0494,0.0516
1776754805.2844548,0.0494,0.0451,0.0494,0.0494,0.0473,0.0516,0.0494,0.0494
1776754805.657946,0.0494,0.0473,0.0494,0.0494,0.0494,0.0494,0.0494,0.0473
