timestamp,tx0_k0,tx0_k1,tx0_k2,tx0_k3,tx0_k4,tx1_k0,tx1_k1,tx1_k2,tx1_k3,tx1_k4,tx2_k0,tx2_k1,tx2_k2,tx2_k3,tx2_k4,tx3_k0,tx3_k1,tx3_k2,tx3_k3,tx3_k4,tx4_k0,tx4_k1,tx4_k2,tx4_k3,tx4_k4,tx5_k0,tx5_k1,tx5_k2,tx5_k3,tx5_k4,tx6_k0,tx6_k1,tx6_k2,tx6_k3,tx6_k4,tx7_k0,tx7_k1,tx7_k2,tx7_k3,tx7_k4
1777273546.762428,0.195500,0.092400,0.066600,0.027900,0.176200,0.593000,0.272900,0.049400,0.021500,0.113900,0.294300,0.019300,0.025800,0.038700,0.073000,0.055900,0.027900,0.015000,0.025800,0.240600,0.083800,0.036500,0.043000,0.255700,0.565000,0.199800,0.030100,0.058000,0.055900,0.257800,0.197700,0.055900,0.064500,0.096700,0.204100,0.223400,0.053700,0.058000,0.094500,0.180500
1777273547.247490,0.195500,0.092400,0.064500,0.032200,0.176200,0.593000,0.270700,0.043000,0.019300,0.113900,0.290000,0.021500,0.030100,0.038700,0.075200,0.055900,0.027900,0.032200,0.030100,0.238500,0.085900,0.036500,0.040800,0.253500,0.567200,0.199800,0.032200,0.058000,0.051600,0.257800,0.197700,0.051600,0.064500,0.096700,0.204100,0.223400,0.058000,0.047300,0.094500,0.182600
1777273547.732696,0.195500,0.092400,0.062300,0.030100,0.176200,0.595100,0.270700,0.058000,0.027900,0.116000,0.287900,0.055900,0.040800,0.021500,0.060200,0.051600,0.023600,0.025800,0.032200,0.234200,0.090200,0.040800,0.040800,0.253500,0.569300,0.199800,0.032200,0.051600,0.055900,0.257800,0.197700,0.055900,0.066600,0.096700,0.206300,0.221300,0.055900,0.051600,0.094500,0.180500
1777273548.216811,0.193400,0.092400,0.064500,0.030100,0.176200,0.595100,0.270700,0.036500,0.019300,0.116000,0.287900,0.043000,0.027900,0.021500,0.060200,0.051600,0.027900,0.034400,0.027900,0.236300,0.090200,0.040800,0.040800,0.253500,0.567200,0.199800,0.032200,0.053700,0.055900,0.257800,0.197700,0.051600,0.068700,0.096700,0.206300,0.221300,0.049400,0.049400,0.096700,0.182600
1777273548.700188,0.193400,0.094500,0.066600,0.030100,0.176200,0.593000,0.272900,0.051600,0.019300,0.113900,0.292200,0.019300,0.025800,0.040800,0.073000,0.055900,0.023600,0.034400,0.036500,0.236300,0.088100,0.021500,0.036500,0.253500,0.565000,0.199800,0.032200,0.051600,0.051600,0.257800,0.197700,0.053700,0.066600,0.096700,0.204100,0.221300,0.053700,0.053700,0.094500,0.180500
1777273549.184831,0.195500,0.094500,0.062300,0.030100,0.178300,0.590800,0.270700,0.053700,0.038700,0.118200,0.292200,0.051600,0.032200,0.034400,0.062300,0.055900,0.023600,0.017200,0.025800,0.238500,0.085900,0.030100,0.040800,0.257800,0.565000,0.199800,0.030100,0.051600,0.051600,0.257800,0.197700,0.053700,0.064500,0.096700,0.204100,0.221300,0.053700,0.045100,0.094500,0.182600
1777273549.668141,0.195500,0.094500,0.062300,0.030100,0.178300,0.588700,0.270700,0.038700,0.049400,0.113900,0.292200,0.051600,0.036500,0.038700,0.070900,0.055900,0.021500,0.021500,0.012900,0.240600,0.085900,0.034400,0.032200,0.251400,0.565000,0.199800,0.032200,0.047300,0.058000,0.257800,0.197700,0.051600,0.064500,0.094500,0.204100,0.223400,0.053700,0.055900,0.094500,0.180500
1777273550.149764,0.193400,0.094500,0.062300,0.027900,0.176200,0.588700,0.272900,0.049400,0.015000,0.113900,0.290000,0.047300,0.027900,0.027900,0.073000,0.058000,0.025800,0.021500,0.030100,0.238500,0.085900,0.036500,0.043000,0.255700,0.562900,0.199800,0.030100,0.049400,0.062300,0.257800,0.197700,0.051600,0.064500,0.096700,0.206300,0.223400,0.053700,0.055900,0.094500,0.180500
1777273550.637017,0.193400,0.094500,0.064500,0.030100,0.176200,0.590800,0.272900,0.036500,0.032200,0.113900,0.290000,0.025800,0.030100,0.040800,0.070900,0.058000,0.019300,0.012900,0.040800,0.238500,0.088100,0.025800,0.038700,0.255700,0.562900,0.199800,0.032200,0.047300,0.060200,0.257800,0.197700,0.053700,0.066600,0.096700,0.204100,0.221300,0.053700,0.051600,0.094500,0.182600
1777273551.120835,0.193400,0.094500,0.066600,0.030100,0.178300,0.601600,0.270700,0.038700,0.017200,0.116000,0.287900,0.055900,0.027900,0.023600,0.060200,0.051600,0.015000,0.012900,0.027900,0.236300,0.090200,0.040800,0.040800,0.253500,0.569300,0.199800,0.030100,0.053700,0.058000,0.257800,0.197700,0.051600,0.066600,0.094500,0.204100,0.221300,0.055900,0.051600,0.094500,0.182600
1777273551.605049,0.193400,0.096700,0.062300,0.027900,0.178300,0.601600,0.270700,0.049400,0.025800,0.113900,0.290000,0.045100,0.038700,0.027900,0.058000,0.053700,0.030100,0.043000,0.038700,0.234200,0.085900,0.032200,0.030100,0.244900,0.571500,0.199800,0.030100,0.062300,0.051600,0.260000,0.197700,0.058000,0.066600,0.094500,0.204100,0.221300,0.055900,0.053700,0.094500,0.182600
1777273552.088674,0.191200,0.094500,0.066600,0.027900,0.178300,0.601600,0.268600,0.025800,0.019300,0.116000,0.287900,0.053700,0.015000,0.021500,0.058000,0.049400,0.027900,0.023600,0.034400,0.236300,0.085900,0.034400,0.032200,0.247100,0.573600,0.199800,0.030100,0.051600,0.055900,0.260000,0.197700,0.053700,0.066600,0.094500,0.204100,0.221300,0.058000,0.043000,0.094500,0.182600
1777273552.570836,0.191200,0.094500,0.062300,0.030100,0.178300,0.597300,0.268600,0.040800,0.034400,0.118200,0.285700,0.051600,0.012900,0.019300,0.055900,0.058000,0.038700,0.034400,0.030100,0.232000,0.094500,0.038700,0.027900,0.247100,0.571500,0.199800,0.030100,0.055900,0.053700,0.260000,0.197700,0.051600,0.066600,0.094500,0.206300,0.223400,0.055900,0.051600,0.094500,0.180500
1777273553.056488,0.191200,0.096700,0.066600,0.032200,0.178300,0.597300,0.275000,0.045100,0.034400,0.122500,0.285700,0.043000,0.049400,0.019300,0.055900,0.066600,0.021500,0.027900,0.019300,0.236300,0.098800,0.045100,0.049400,0.251400,0.569300,0.199800,0.030100,0.051600,0.053700,0.260000,0.197700,0.055900,0.062300,0.094500,0.204100,0.221300,0.051600,0.045100,0.096700,0.182600
1777273553.538135,0.191200,0.096700,0.066600,0.027900,0.178300,0.597300,0.272900,0.030100,0.012900,0.122500,0.290000,0.040800,0.045100,0.021500,0.058000,0.064500,0.019300,0.027900,0.030100,0.236300,0.096700,0.036500,0.049400,0.255700,0.567200,0.199800,0.030100,0.051600,0.055900,0.260000,0.197700,0.051600,0.066600,0.094500,0.204100,0.221300,0.053700,0.049400,0.096700,0.182600
1777273554.024273,0.191200,0.096700,0.064500,0.030100,0.178300,0.593000,0.270700,0.038700,0.045100,0.113900,0.292200,0.036500,0.032200,0.038700,0.073000,0.055900,0.025800,0.021500,0.043000,0.238500,0.085900,0.036500,0.036500,0.253500,0.567200,0.199800,0.032200,0.053700,0.055900,0.260000,0.197700,0.051600,0.064500,0.092400,0.204100,0.223400,0.053700,0.047300,0.094500,0.182600
1777273554.506450,0.191200,0.096700,0.064500,0.030100,0.178300,0.595100,0.270700,0.038700,0.030100,0.116000,0.285700,0.049400,0.027900,0.038700,0.058000,0.053700,0.021500,0.015000,0.038700,0.238500,0.085900,0.038700,0.040800,0.253500,0.567200,0.199800,0.032200,0.049400,0.053700,0.260000,0.197700,0.053700,0.062300,0.092400,0.204100,0.221300,0.058000,0.049400,0.094500,0.182600
1777273554.992111,0.191200,0.096700,0.062300,0.027900,0.178300,0.599400,0.268600,0.045100,0.021500,0.116000,0.285700,0.058000,0.030100,0.021500,0.055900,0.049400,0.015000,0.017200,0.036500,0.238500,0.088100,0.025800,0.030100,0.244900,0.573600,0.199800,0.030100,0.051600,0.055900,0.260000,0.197700,0.053700,0.066600,0.092400,0.206300,0.221300,0.058000,0.043000,0.094500,0.182600
1777273555.474099,0.191200,0.096700,0.062300,0.030100,0.178300,0.595100,0.270700,0.038700,0.032200,0.118200,0.287900,0.038700,0.032200,0.023600,0.055900,0.058000,0.040800,0.023600,0.017200,0.234200,0.094500,0.034400,0.027900,0.249200,0.567200,0.199800,0.032200,0.049400,0.053700,0.260000,0.197700,0.051600,0.068700,0.092400,0.206300,0.223400,0.053700,0.055900,0.094500,0.180500
1777273555.960425,0.191200,0.098800,0.064500,0.032200,0.178300,0.597300,0.275000,0.043000,0.034400,0.122500,0.287900,0.047300,0.032200,0.025800,0.055900,0.062300,0.017200,0.023600,0.034400,0.236300,0.098800,0.043000,0.043000,0.253500,0.565000,0.199800,0.032200,0.055900,0.058000,0.260000,0.197700,0.053700,0.068700,0.092400,0.204100,0.221300,0.058000,0.051600,0.096700,0.182600
1777273556.444698,0.191200,0.098800,0.064500,0.030100,0.178300,0.597300,0.275000,0.053700,0.036500,0.126800,0.292200,0.023600,0.006400,0.021500,0.060200,0.058000,0.040800,0.036500,0.036500,0.238500,0.094500,0.023600,0.032200,0.257800,0.562900,0.199800,0.030100,0.051600,0.053700,0.260000,0.197700,0.055900,0.066600,0.092400,0.206300,0.221300,0.053700,0.051600,0.096700,0.182600
1777273556.929442,0.191200,0.096700,0.064500,0.030100,0.178300,0.593000,0.270700,0.038700,0.032200,0.113900,0.290000,0.017200,0.045100,0.032200,0.070900,0.055900,0.019300,0.021500,0.030100,0.240600,0.085900,0.034400,0.036500,0.253500,0.567200,0.199800,0.030100,0.049400,0.051600,0.260000,0.197700,0.053700,0.066600,0.092400,0.206300,0.223400,0.055900,0.058000,0.094500,0.182600
1777273557.413548,0.191200,0.096700,0.062300,0.030100,0.178300,0.590800,0.270700,0.045100,0.043000,0.111700,0.287900,0.021500,0.043000,0.036500,0.073000,0.058000,0.017200,0.012900,0.017200,0.240600,0.088100,0.030100,0.030100,0.253500,0.567200,0.199800,0.032200,0.051600,0.055900,0.260000,0.197700,0.051600,0.066600,0.092400,0.206300,0.223400,0.051600,0.045100,0.094500,0.180500
1777273557.897120,0.191200,0.096700,0.064500,0.030100,0.178300,0.597300,0.268600,0.045100,0.019300,0.116000,0.283600,0.040800,0.036500,0.019300,0.058000,0.055900,0.019300,0.012900,0.038700,0.238500,0.090200,0.040800,0.040800,0.253500,0.569300,0.199800,0.030100,0.055900,0.055900,0.260000,0.197700,0.051600,0.064500,0.092400,0.206300,0.221300,0.055900,0.049400,0.094500,0.182600
1777273558.381562,0.189100,0.096700,0.064500,0.027900,0.178300,0.599400,0.268600,0.040800,0.032200,0.116000,0.283600,0.051600,0.034400,0.030100,0.055900,0.058000,0.034400,0.036500,0.023600,0.232000,0.096700,0.027900,0.032200,0.247100,0.571500,0.199800,0.030100,0.053700,0.053700,0.260000,0.197700,0.053700,0.068700,0.092400,0.204100,0.221300,0.051600,0.053700,0.096700,0.182600
1777273558.865361,0.191200,0.096700,0.066600,0.030100,0.178300,0.597300,0.268600,0.027900,0.030100,0.116000,0.287900,0.038700,0.040800,0.021500,0.055900,0.058000,0.045100,0.030100,0.043000,0.232000,0.096700,0.021500,0.027900,0.244900,0.571500,0.199800,0.030100,0.051600,0.055900,0.260000,0.197700,0.053700,0.066600,0.092400,0.204100,0.221300,0.049400,0.053700,0.094500,0.180500
1777273559.347233,0.191200,0.098800,0.064500,0.032200,0.178300,0.597300,0.272900,0.034400,0.023600,0.122500,0.287900,0.034400,0.036500,0.021500,0.058000,0.064500,0.025800,0.015000,0.012900,0.238500,0.094500,0.043000,0.038700,0.251400,0.569300,0.199800,0.030100,0.055900,0.051600,0.260000,0.199800,0.053700,0.066600,0.090200,0.204100,0.221300,0.060200,0.045100,0.094500,0.182600
1777273559.830596,0.191200,0.098800,0.064500,0.030100,0.178300,0.597300,0.270700,0.038700,0.019300,0.122500,0.290000,0.034400,0.055900,0.025800,0.055900,0.062300,0.030100,0.025800,0.030100,0.238500,0.096700,0.047300,0.043000,0.251400,0.571500,0.199800,0.030100,0.053700,0.060200,0.260000,0.199800,0.053700,0.064500,0.092400,0.204100,0.223400,0.051600,0.049400,0.094500,0.182600
1777273560.316148,0.191200,0.096700,0.064500,0.030100,0.178300,0.595100,0.270700,0.023600,0.025800,0.122500,0.283600,0.040800,0.032200,0.021500,0.055900,0.064500,0.021500,0.017200,0.015000,0.240600,0.094500,0.038700,0.030100,0.253500,0.569300,0.199800,0.030100,0.058000,0.055900,0.260000,0.197700,0.051600,0.064500,0.092400,0.204100,0.221300,0.055900,0.055900,0.094500,0.182600
1777273560.799832,0.191200,0.096700,0.064500,0.030100,0.178300,0.595100,0.270700,0.043000,0.025800,0.122500,0.283600,0.053700,0.025800,0.025800,0.055900,0.060200,0.027900,0.023600,0.047300,0.238500,0.094500,0.034400,0.030100,0.255700,0.562900,0.199800,0.032200,0.055900,0.058000,0.260000,0.197700,0.051600,0.066600,0.092400,0.204100,0.221300,0.051600,0.045100,0.096700,0.182600
1777273561.285623,0.191200,0.096700,0.064500,0.030100,0.178300,0.590800,0.268600,0.036500,0.045100,0.116000,0.285700,0.034400,0.025800,0.036500,0.070900,0.055900,0.019300,0.023600,0.036500,0.238500,0.085900,0.040800,0.040800,0.257800,0.562900,0.199800,0.030100,0.053700,0.055900,0.260000,0.197700,0.051600,0.062300,0.092400,0.204100,0.221300,0.051600,0.051600,0.096700,0.182600
1777273561.769801,0.189100,0.096700,0.064500,0.027900,0.176200,0.593000,0.268600,0.049400,0.017200,0.111700,0.290000,0.034400,0.047300,0.030100,0.073000,0.055900,0.030100,0.023600,0.027900,0.240600,0.085900,0.038700,0.040800,0.255700,0.562900,0.199800,0.030100,0.049400,0.058000,0.260000,0.197700,0.053700,0.066600,0.090200,0.204100,0.223400,0.053700,0.058000,0.094500,0.182600
1777273562.250551,0.191200,0.096700,0.064500,0.030100,0.176200,0.593000,0.268600,0.047300,0.017200,0.111700,0.290000,0.032200,0.045100,0.030100,0.073000,0.058000,0.027900,0.012900,0.027900,0.242800,0.083800,0.030100,0.040800,0.255700,0.565000,0.199800,0.030100,0.053700,0.053700,0.260000,0.197700,0.053700,0.066600,0.090200,0.204100,0.223400,0.053700,0.055900,0.096700,0.180500
1777273562.736341,0.191200,0.096700,0.064500,0.030100,0.178300,0.590800,0.268600,0.043000,0.034400,0.113900,0.285700,0.030100,0.038700,0.038700,0.070900,0.058000,0.027900,0.032200,0.045100,0.242800,0.083800,0.038700,0.040800,0.257800,0.562900,0.199800,0.030100,0.047300,0.060200,0.260000,0.197700,0.051600,0.064500,0.090200,0.204100,0.223400,0.051600,0.049400,0.094500,0.180500
1777273563.221698,0.191200,0.096700,0.064500,0.030100,0.176200,0.590800,0.268600,0.047300,0.021500,0.111700,0.285700,0.027900,0.021500,0.023600,0.073000,0.058000,0.034400,0.027900,0.034400,0.238500,0.090200,0.025800,0.030100,0.251400,0.565000,0.199800,0.032200,0.058000,0.053700,0.260000,0.197700,0.051600,0.064500,0.090200,0.204100,0.221300,0.051600,0.051600,0.094500,0.182600
1777273563.703261,0.191200,0.096700,0.064500,0.027900,0.178300,0.586500,0.268600,0.045100,0.034400,0.111700,0.283600,0.017200,0.043000,0.025800,0.070900,0.058000,0.043000,0.034400,0.045100,0.238500,0.085900,0.034400,0.030100,0.251400,0.565000,0.199800,0.030100,0.053700,0.060200,0.260000,0.197700,0.051600,0.066600,0.092400,0.204100,0.221300,0.053700,0.049400,0.096700,0.182600
1777273564.189572,0.189100,0.096700,0.066600,0.027900,0.178300,0.593000,0.270700,0.051600,0.015000,0.111700,0.290000,0.017200,0.017200,0.040800,0.064500,0.058000,0.025800,0.019300,0.015000,0.240600,0.083800,0.040800,0.045100,0.255700,0.560700,0.199800,0.030100,0.053700,0.055900,0.260000,0.197700,0.055900,0.064500,0.092400,0.204100,0.221300,0.058000,0.051600,0.096700,0.182600
1777273564.672747,0.191200,0.096700,0.062300,0.027900,0.176200,0.590800,0.268600,0.045100,0.023600,0.111700,0.290000,0.038700,0.032200,0.038700,0.073000,0.058000,0.021500,0.025800,0.023600,0.240600,0.085900,0.027900,0.036500,0.253500,0.567200,0.199800,0.032200,0.047300,0.053700,0.260000,0.197700,0.053700,0.064500,0.090200,0.204100,0.221300,0.055900,0.051600,0.094500,0.180500
1777273565.156367,0.191200,0.096700,0.062300,0.030100,0.176200,0.590800,0.268600,0.045100,0.023600,0.111700,0.287900,0.038700,0.045100,0.036500,0.073000,0.058000,0.030100,0.023600,0.023600,0.242800,0.083800,0.034400,0.040800,0.255700,0.565000,0.199800,0.030100,0.058000,0.055900,0.260000,0.197700,0.053700,0.068700,0.090200,0.204100,0.223400,0.049400,0.049400,0.094500,0.180500
1777273565.639017,0.191200,0.096700,0.064500,0.027900,0.178300,0.588700,0.268600,0.036500,0.021500,0.111700,0.285700,0.032200,0.032200,0.047300,0.073000,0.058000,0.015000,0.034400,0.043000,0.240600,0.085900,0.021500,0.036500,0.253500,0.565000,0.199800,0.032200,0.053700,0.055900,0.260000,0.197700,0.053700,0.060200,0.090200,0.204100,0.221300,0.055900,0.051600,0.094500,0.182600
1777273566.124804,0.191200,0.096700,0.062300,0.030100,0.178300,0.588700,0.268600,0.040800,0.023600,0.111700,0.285700,0.017200,0.025800,0.043000,0.075200,0.058000,0.015000,0.025800,0.027900,0.240600,0.085900,0.040800,0.040800,0.255700,0.562900,0.199800,0.030100,0.049400,0.058000,0.260000,0.197700,0.053700,0.060200,0.090200,0.204100,0.221300,0.053700,0.049400,0.096700,0.182600
1777273566.609164,0.191200,0.096700,0.064500,0.030100,0.178300,0.588700,0.268600,0.053700,0.021500,0.111700,0.285700,0.040800,0.040800,0.034400,0.064500,0.058000,0.032200,0.017200,0.023600,0.240600,0.083800,0.045100,0.043000,0.257800,0.560700,0.199800,0.030100,0.055900,0.058000,0.260000,0.197700,0.051600,0.068700,0.090200,0.204100,0.221300,0.055900,0.049400,0.096700,0.182600
1777273567.090888,0.191200,0.096700,0.064500,0.027900,0.178300,0.590800,0.268600,0.058000,0.017200,0.111700,0.287900,0.030100,0.032200,0.038700,0.073000,0.058000,0.019300,0.025800,0.027900,0.240600,0.083800,0.023600,0.036500,0.253500,0.565000,0.199800,0.030100,0.055900,0.058000,0.257800,0.197700,0.053700,0.066600,0.090200,0.204100,0.221300,0.053700,0.051600,0.096700,0.182600
1777273567.577724,0.191200,0.096700,0.064500,0.027900,0.178300,0.588700,0.268600,0.051600,0.025800,0.111700,0.287900,0.034400,0.036500,0.038700,0.064500,0.058000,0.025800,0.017200,0.030100,0.242800,0.081600,0.038700,0.045100,0.257800,0.562900,0.197700,0.032200,0.051600,0.053700,0.260000,0.197700,0.055900,0.064500,0.090200,0.202000,0.221300,0.053700,0.058000,0.094500,0.182600
1777273568.060334,0.191200,0.096700,0.062300,0.032200,0.178300,0.599400,0.266400,0.032200,0.027900,0.113900,0.281400,0.055900,0.027900,0.027900,0.058000,0.058000,0.036500,0.038700,0.030100,0.236300,0.094500,0.030100,0.030100,0.247100,0.571500,0.199800,0.030100,0.055900,0.051600,0.257800,0.197700,0.053700,0.062300,0.090200,0.204100,0.221300,0.051600,0.055900,0.094500,0.182600
1777273568.546043,0.191200,0.096700,0.062300,0.030100,0.178300,0.593000,0.275000,0.055900,0.030100,0.124600,0.281400,0.032200,0.036500,0.040800,0.062300,0.058000,0.017200,0.019300,0.023600,0.236300,0.090200,0.021500,0.030100,0.249200,0.567200,0.199800,0.030100,0.051600,0.058000,0.257800,0.197700,0.053700,0.062300,0.090200,0.204100,0.221300,0.049400,0.049400,0.094500,0.182600
1777273569.030076,0.191200,0.096700,0.064500,0.030100,0.178300,0.595100,0.272900,0.032200,0.023600,0.122500,0.281400,0.025800,0.010700,0.030100,0.055900,0.062300,0.025800,0.023600,0.034400,0.238500,0.094500,0.040800,0.032200,0.255700,0.562900,0.197700,0.032200,0.051600,0.055900,0.260000,0.197700,0.051600,0.064500,0.090200,0.202000,0.221300,0.053700,0.051600,0.098800,0.182600
1777273569.514174,0.193400,0.096700,0.064500,0.030100,0.178300,0.590800,0.266400,0.053700,0.036500,0.116000,0.283600,0.049400,0.036500,0.032200,0.070900,0.055900,0.019300,0.025800,0.032200,0.238500,0.088100,0.021500,0.030100,0.251400,0.562900,0.199800,0.032200,0.049400,0.051600,0.257800,0.197700,0.053700,0.060200,0.090200,0.202000,0.221300,0.053700,0.053700,0.096700,0.180500
1777273569.997013,0.191200,0.096700,0.062300,0.030100,0.178300,0.590800,0.268600,0.038700,0.045100,0.109600,0.287900,0.019300,0.017200,0.045100,0.070900,0.058000,0.027900,0.023600,0.017200,0.240600,0.085900,0.027900,0.034400,0.253500,0.565000,0.199800,0.030100,0.062300,0.053700,0.257800,0.197700,0.055900,0.068700,0.090200,0.202000,0.221300,0.049400,0.047300,0.096700,0.182600
1777273570.478963,0.191200,0.094500,0.064500,0.027900,0.178300,0.590800,0.266400,0.047300,0.019300,0.111700,0.285700,0.043000,0.008600,0.034400,0.073000,0.058000,0.036500,0.023600,0.036500,0.244900,0.081600,0.040800,0.043000,0.257800,0.562900,0.197700,0.030100,0.058000,0.058000,0.257800,0.197700,0.053700,0.068700,0.090200,0.202000,0.223400,0.053700,0.047300,0.096700,0.182600
1777273570.966308,0.191200,0.096700,0.062300,0.030100,0.178300,0.599400,0.266400,0.036500,0.027900,0.113900,0.281400,0.047300,0.025800,0.017200,0.058000,0.058000,0.025800,0.040800,0.034400,0.236300,0.092400,0.023600,0.027900,0.249200,0.571500,0.199800,0.030100,0.051600,0.053700,0.257800,0.197700,0.053700,0.066600,0.090200,0.202000,0.223400,0.049400,0.051600,0.094500,0.182600
1777273571.449881,0.191200,0.096700,0.062300,0.027900,0.178300,0.593000,0.272900,0.038700,0.034400,0.122500,0.281400,0.040800,0.060200,0.023600,0.055900,0.064500,0.021500,0.023600,0.012900,0.240600,0.094500,0.047300,0.032200,0.255700,0.565000,0.197700,0.030100,0.053700,0.060200,0.260000,0.197700,0.051600,0.060200,0.090200,0.202000,0.221300,0.051600,0.047300,0.096700,0.182600
1777273571.933320,0.191200,0.094500,0.062300,0.030100,0.178300,0.590800,0.268600,0.040800,0.040800,0.111700,0.285700,0.023600,0.006400,0.034400,0.064500,0.058000,0.027900,0.032200,0.032200,0.240600,0.083800,0.040800,0.043000,0.257800,0.560700,0.197700,0.032200,0.051600,0.055900,0.257800,0.197700,0.053700,0.064500,0.088100,0.202000,0.221300,0.053700,0.058000,0.096700,0.182600
1777273572.418594,0.191200,0.094500,0.064500,0.027900,0.178300,0.590800,0.268600,0.040800,0.019300,0.111700,0.287900,0.032200,0.008600,0.038700,0.073000,0.058000,0.030100,0.012900,0.027900,0.242800,0.083800,0.040800,0.043000,0.257800,0.562900,0.197700,0.030100,0.049400,0.058000,0.257800,0.197700,0.051600,0.064500,0.088100,0.202000,0.221300,0.053700,0.058000,0.096700,0.180500
1777273572.902502,0.193400,0.096700,0.062300,0.030100,0.178300,0.590800,0.266400,0.034400,0.040800,0.113900,0.285700,0.025800,0.034400,0.040800,0.058000,0.055900,0.021500,0.023600,0.040800,0.242800,0.081600,0.027900,0.040800,0.257800,0.562900,0.197700,0.032200,0.064500,0.055900,0.257800,0.197700,0.055900,0.066600,0.088100,0.202000,0.221300,0.058000,0.049400,0.096700,0.182600
1777273573.386418,0.193400,0.094500,0.062300,0.030100,0.178300,0.588700,0.268600,0.047300,0.023600,0.111700,0.285700,0.015000,0.006400,0.036500,0.073000,0.058000,0.025800,0.021500,0.034400,0.244900,0.081600,0.032200,0.040800,0.257800,0.562900,0.197700,0.032200,0.047300,0.053700,0.257800,0.197700,0.053700,0.058000,0.088100,0.202000,0.221300,0.051600,0.058000,0.096700,0.182600
1777273573.870349,0.193400,0.094500,0.064500,0.027900,0.178300,0.593000,0.268600,0.027900,0.015000,0.111700,0.279300,0.025800,0.032200,0.032200,0.060200,0.058000,0.017200,0.021500,0.027900,0.240600,0.085900,0.043000,0.043000,0.257800,0.567200,0.197700,0.030100,0.049400,0.058000,0.260000,0.197700,0.051600,0.058000,0.088100,0.202000,0.221300,0.055900,0.051600,0.096700,0.182600
1777273574.352174,0.193400,0.094500,0.062300,0.032200,0.178300,0.588700,0.268600,0.040800,0.045100,0.111700,0.283600,0.025800,0.051600,0.034400,0.058000,0.058000,0.015000,0.017200,0.036500,0.240600,0.083800,0.032200,0.043000,0.257800,0.562900,0.197700,0.032200,0.058000,0.055900,0.260000,0.197700,0.053700,0.066600,0.088100,0.202000,0.221300,0.058000,0.051600,0.098800,0.182600
1777273574.838553,0.193400,0.094500,0.066600,0.030100,0.178300,0.595100,0.268600,0.034400,0.021500,0.111700,0.281400,0.034400,0.030100,0.034400,0.058000,0.053700,0.032200,0.021500,0.027900,0.242800,0.088100,0.045100,0.045100,0.255700,0.565000,0.197700,0.032200,0.058000,0.060200,0.257800,0.197700,0.055900,0.064500,0.088100,0.199800,0.221300,0.051600,0.051600,0.096700,0.182600
1777273575.322349,0.193400,0.094500,0.064500,0.027900,0.178300,0.597300,0.268600,0.036500,0.019300,0.111700,0.283600,0.043000,0.025800,0.023600,0.060200,0.049400,0.012900,0.032200,0.023600,0.240600,0.088100,0.034400,0.027900,0.244900,0.567200,0.197700,0.036500,0.053700,0.053700,0.260000,0.197700,0.053700,0.064500,0.088100,0.202000,0.221300,0.055900,0.049400,0.096700,0.182600
1777273575.806654,0.193400,0.094500,0.062300,0.030100,0.178300,0.599400,0.268600,0.043000,0.017200,0.111700,0.283600,0.055900,0.040800,0.017200,0.060200,0.051600,0.023600,0.032200,0.034400,0.240600,0.083800,0.040800,0.036500,0.247100,0.571500,0.199800,0.030100,0.047300,0.058000,0.257800,0.197700,0.055900,0.060200,0.088100,0.202000,0.221300,0.053700,0.062300,0.096700,0.182600
1777273576.290267,0.193400,0.094500,0.062300,0.030100,0.178300,0.599400,0.268600,0.053700,0.032200,0.113900,0.283600,0.055900,0.038700,0.023600,0.058000,0.058000,0.043000,0.036500,0.030100,0.238500,0.092400,0.027900,0.030100,0.249200,0.573600,0.197700,0.032200,0.049400,0.053700,0.257800,0.197700,0.053700,0.062300,0.088100,0.202000,0.221300,0.049400,0.049400,0.096700,0.182600
1777273576.774603,0.193400,0.094500,0.062300,0.030100,0.178300,0.599400,0.268600,0.032200,0.025800,0.113900,0.281400,0.051600,0.025800,0.019300,0.058000,0.058000,0.034400,0.038700,0.019300,0.236300,0.088100,0.032200,0.030100,0.249200,0.571500,0.199800,0.030100,0.055900,0.055900,0.257800,0.197700,0.055900,0.064500,0.088100,0.202000,0.223400,0.053700,0.060200,0.096700,0.182600
1777273577.256765,0.193400,0.094500,0.064500,0.030100,0.178300,0.599400,0.268600,0.038700,0.017200,0.116000,0.279300,0.034400,0.036500,0.021500,0.060200,0.053700,0.043000,0.034400,0.040800,0.238500,0.085900,0.040800,0.032200,0.247100,0.573600,0.197700,0.030100,0.053700,0.058000,0.257800,0.197700,0.053700,0.062300,0.088100,0.202000,0.223400,0.053700,0.049400,0.098800,0.182600
1777273577.742559,0.193400,0.094500,0.066600,0.027900,0.178300,0.601600,0.268600,0.051600,0.030100,0.113900,0.283600,0.055900,0.019300,0.034400,0.058000,0.055900,0.038700,0.043000,0.032200,0.234200,0.096700,0.025800,0.032200,0.247100,0.569300,0.199800,0.030100,0.053700,0.051600,0.257800,0.197700,0.053700,0.062300,0.088100,0.199800,0.221300,0.053700,0.055900,0.098800,0.182600
