timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776758275.9191601,0.0451,0.043,0.043,0.0451,0.0451,0.0451,0.0473,0.0451
1776758276.293129,0.0494,0.0451,0.0516,0.0473,0.0473,0.0494,0.0473,0.0494
1776758276.6671538,0.0473,0.0451,0.0451,0.0451,0.0516,0.0451,0.0451,0.0494
1776758277.041099,0.0451,0.0451,0.0516,0.0494,0.0473,0.0494,0.0473,0.0473
1776758277.415066,0.043,0.0473,0.0494,0.0473,0.0451,0.0473,0.0451,0.043
1776758277.7891588,0.0473,0.043,0.0473,0.0408,0.043,0.0473,0.0408,0.043
1776758278.16304,0.043,0.043,0.0494,0.0408,0.0408,0.043,0.0537,0.043
1776758278.5370371,0.0473,0.0516,0.0494,0.0473,0.0516,0.0473,0.0451,0.0451
1776758278.911016,0.0473,0.0451,0.0494,0.0451,0.0516,0.0473,0.0473,0.0494
1776758279.284993,0.0473,0.0473,0.0451,0.0494,0.0494,0.0473,0.0451,0.0494
1776758279.6589499,0.0494,0.0451,0.0473,0.0451,0.0473,0.0451,0.0451,0.0516
1776758280.0328069,0.0516,0.0473,0.0473,0.0451,0.0473,0.0494,0.0451,0.0494
1776758280.406868,0.0451,0.0451,0.0494,0.0473,0.0473,0.0494,0.0473,0.0494
1776758280.7808661,0.0516,0.0473,0.0473,0.0494,0.0473,0.0473,0.0451,0.0451
1776758281.154758,0.0494,0.0451,0.0473,0.0516,0.0451,0.0451,0.0516,0.0473
1776758281.528727,0.0473,0.0473,0.0494,0.0473,0.0473,0.0494,0.0473,0.0451
1776758281.9027379,0.0473,0.043,0.0494,0.0473,0.0451,0.0516,0.0451,0.0473
1776758282.276936,0.0473,0.0473,0.0473,0.0451,0.0451,0.043,0.043,0.0451
1776758282.651001,0.0473,0.0451,0.0451,0.0451,0.0451,0.0473,0.0473,0.0473
1776758283.02513,0.0473,0.0451,0.0473,0.0473,0.0451,0.0537,0.0473,0.0451
1776758283.399041,0.0473,0.0473,0.0516,0.0451,0.0494,0.0451,0.0451,0.0451
1776758283.7730079,0.0473,0.0516,0.0473,0.0451,0.0451,0.0516,0.0473,0.0473
1776758284.147027,0.0473,0.043,0.0494,0.043,0.0451,0.0473,0.043,0.0473
1776758284.5210109,0.0473,0.0451,0.0494,0.0451,0.043,0.0473,0.0473,0.043
1776758284.894897,0.0451,0.043,0.0451,0.043,0.043,0.043,0.0473,0.0451
1776758285.2689369,0.0473,0.043,0.0473,0.0451,0.0451,0.0451,0.0451,0.0451
1776758285.642911,0.0451,0.0451,0.0451,0.0494,0.0451,0.0473,0.0494,0.0516
1776758286.016821,0.0494,0.0451,0.0473,0.0473,0.0473,0.0451,0.0451,0.0473
1776758286.390768,0.0494,0.0451,0.0473,0.0473,0.0451,0.0473,0.0494,0.0451
1776758286.764732,0.0473,0.0451,0.0494,0.0451,0.0451,0.0451,0.0473,0.0473
1776758287.139286,0.0494,0.0451,0.0451,0.0473,0.043,0.0473,0.0494,0.0473
1776758287.512695,0.0537,0.0473,0.0451,0.0537,0.0473,0.0473,0.0473,0.0494
1776758287.8867269,0.0494,0.0451,0.0473,0.0473,0.0451,0.0451,0.0473,0.043
1776758288.26102,0.0473,0.0537,0.0473,0.0451,0.0451,0.0451,0.0473,0.0473
1776758288.6350589,0.0473,0.0451,0.0494,0.0473,0.0451,0.0473,0.0473,0.0451
1776758289.0092008,0.0516,0.043,0.0473,0.0451,0.0473,0.043,0.0451,0.0473
1776758289.383473,0.0494,0.043,0.0473,0.0473,0.0473,0.0451,0.0451,0.043
1776758289.757636,0.0473,0.0451,0.0473,0.0451,0.0473,0.0494,0.043,0.043
1776758290.131831,0.0451,0.043,0.0451,0.0473,0.043,0.0473,0.0451,0.0451
1776758290.506099,0.0494,0.043,0.043,0.0473,0.0451,0.0473,0.0451,0.0473
1776758290.880304,0.0473,0.0451,0.0494,0.0451,0.0494,0.0473,0.0494,0.0494
1776758291.2541928,0.0516,0.0451,0.0494,0.0494,0.0494,0.0451,0.0473,0.0494
1776758291.628219,0.0494,0.0494,0.0451,0.0473,0.0451,0.0473,0.0451,0.0451
1776758292.0022678,0.0494,0.043,0.0451,0.0473,0.0473,0.0451,0.0473,0.0473
1776758292.376145,0.0451,0.0494,0.0494,0.0451,0.0494,0.0473,0.0451,0.0451
1776758292.750082,0.0537,0.0451,0.0494,0.0473,0.0473,0.0473,0.0473,0.0473
1776758293.124135,0.0473,0.0451,0.0494,0.043,0.0473,0.0516,0.0494,0.0451
1776758293.498126,0.0473,0.0473,0.0494,0.0451,0.0494,0.0516,0.0473,0.0473
1776758293.872027,0.0473,0.0451,0.0473,0.0451,0.0516,0.0473,0.0473,0.0537
1776758294.246271,0.0494,0.0451,0.0473,0.0451,0.0451,0.0451,0.0473,0.0473
1776758294.620353,0.0473,0.043,0.0473,0.0473,0.0451,0.0473,0.0451,0.0451
1776758294.994504,0.0494,0.0408,0.0451,0.0451,0.0451,0.043,0.0451,0.0473
1776758295.3686888,0.0451,0.043,0.0473,0.0494,0.0451,0.0451,0.043,0.0451
1776758295.742955,0.0473,0.0451,0.043,0.0451,0.0451,0.0451,0.0494,0.0473
1776758296.117101,0.0473,0.043,0.0516,0.0451,0.0451,0.0451,0.0494,0.043
1776758296.491319,0.0473,0.0451,0.043,0.0473,0.0451,0.0451,0.0494,0.0451
1776758296.8655949,0.0494,0.043,0.0473,0.0473,0.0451,0.0473,0.0473,0.0473
1776758297.239537,0.0494,0.0473,0.0473,0.0494,0.0451,0.0494,0.0473,0.0451
1776758297.613454,0.0494,0.0451,0.0451,0.0451,0.0451,0.0451,0.043,0.0494
1776758297.987421,0.0494,0.0473,0.0451,0.0473,0.0473,0.0451,0.0451,0.0473
1776758298.361493,0.0494,0.0473,0.0473,0.0473,0.0473,0.0451,0.0451,0.0473
1776758298.7353559,0.0494,0.0451,0.0494,0.0494,0.0451,0.0494,0.0537,0.0473
1776758299.109358,0.0516,0.0473,0.0473,0.0451,0.0516,0.0494,0.0451,0.0451
1776758299.4833841,0.0516,0.0451,0.0473,0.0494,0.0451,0.0473,0.0516,0.0494
1776758299.8572748,0.0473,0.0451,0.043,0.0408,0.043,0.0494,0.043,0.043
1776758300.231544,0.0451,0.0473,0.0451,0.0473,0.0494,0.0451,0.043,0.0451
