timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409287.730058,0.058,0.0516,0.0494,0.0494,0.0494,0.0494,0.0494,0.0537
1776409288.103667,0.0559,0.0516,0.0537,0.0494,0.0537,0.0516,0.0537,0.0516
1776409288.4780018,0.058,0.0516,0.0516,0.0537,0.0494,0.0516,0.0559,0.0516
1776409288.8508182,0.058,0.0516,0.0516,0.0494,0.0494,0.0494,0.058,0.0516
1776409289.224373,0.058,0.0494,0.0494,0.0559,0.0516,0.0473,0.0559,0.0537
1776409289.598033,0.0559,0.0537,0.0516,0.0473,0.0516,0.0451,0.0516,0.0537
1776409289.971536,0.058,0.0537,0.0537,0.0473,0.0537,0.0473,0.0494,0.0516
1776409290.345119,0.0559,0.0516,0.0494,0.0473,0.0537,0.0516,0.0494,0.0516
1776409290.7187788,0.0559,0.0516,0.0559,0.0537,0.0473,0.0473,0.0516,0.0537
1776409291.095859,0.058,0.0516,0.0516,0.0494,0.0494,0.0494,0.0494,0.0537
1776409291.4657521,0.058,0.0494,0.0516,0.0559,0.0494,0.0473,0.0494,0.058
1776409291.839473,0.0602,0.0537,0.0537,0.0537,0.0494,0.0473,0.0494,0.0559
1776409292.213116,0.058,0.0537,0.0494,0.0494,0.0516,0.0494,0.0494,0.0559
1776409292.586601,0.058,0.0537,0.0494,0.0473,0.0516,0.0473,0.0494,0.0537
1776409292.9601731,0.0559,0.0537,0.0516,0.0516,0.0494,0.0494,0.0516,0.0516
1776409293.333741,0.058,0.0494,0.0537,0.0473,0.0516,0.0494,0.0559,0.0516
1776409293.713855,0.058,0.0494,0.0494,0.058,0.0516,0.0451,0.0537,0.0537
1776409294.0807848,0.058,0.0494,0.0494,0.0516,0.0516,0.0473,0.0537,0.0537
1776409294.454412,0.0559,0.0516,0.0516,0.0494,0.0537,0.0494,0.0516,0.0537
1776409294.82801,0.0559,0.0494,0.0537,0.0516,0.0494,0.0494,0.0516,0.0559
1776409295.201528,0.0602,0.0516,0.0516,0.0516,0.0494,0.0473,0.0494,0.0559
1776409295.575017,0.058,0.0516,0.0516,0.0537,0.0516,0.0473,0.0516,0.0537
1776409295.948639,0.0559,0.0516,0.0516,0.0516,0.0537,0.0516,0.0537,0.0537
1776409296.322264,0.058,0.0494,0.0537,0.0537,0.0494,0.0494,0.058,0.0516
1776409296.6957161,0.058,0.0494,0.0537,0.0559,0.0494,0.0494,0.0559,0.0537
1776409297.0693219,0.0602,0.0516,0.0494,0.0494,0.0537,0.0473,0.0516,0.0537
1776409297.44283,0.0559,0.0537,0.0537,0.0473,0.0537,0.0516,0.0494,0.0516
1776409297.816499,0.0559,0.0494,0.0537,0.0494,0.0494,0.0473,0.0494,0.0537
1776409298.189992,0.058,0.0494,0.0516,0.0494,0.0473,0.0473,0.0537,0.0559
1776409298.563553,0.058,0.0494,0.0516,0.0537,0.0494,0.0473,0.0494,0.0559
1776409298.937166,0.058,0.0494,0.0494,0.0516,0.0494,0.0473,0.0494,0.0537
1776409299.310762,0.0602,0.0494,0.0537,0.0516,0.0516,0.0473,0.0494,0.058
1776409299.684164,0.0559,0.0516,0.0516,0.0473,0.0494,0.0494,0.0516,0.0559
1776409300.057806,0.0559,0.0537,0.0537,0.0473,0.0494,0.0516,0.0559,0.0516
1776409300.431332,0.058,0.0494,0.0537,0.0494,0.0494,0.0494,0.0537,0.0494
1776409300.805037,0.0559,0.0494,0.0516,0.0516,0.0494,0.0473,0.0559,0.0537
1776409301.178366,0.058,0.0537,0.0559,0.0473,0.0516,0.0516,0.0494,0.0516
1776409301.552005,0.0559,0.0537,0.0602,0.0516,0.0494,0.0537,0.0516,0.0537
1776409301.925645,0.058,0.0494,0.0537,0.0494,0.0494,0.0537,0.0516,0.0537
1776409302.299034,0.0602,0.0494,0.0537,0.0559,0.0516,0.0473,0.0516,0.0602
1776409302.67267,0.058,0.0537,0.0537,0.0494,0.0516,0.0516,0.0516,0.0559
1776409303.0462542,0.058,0.0537,0.0537,0.0473,0.0494,0.0516,0.0516,0.0516
1776409303.41984,0.0559,0.0516,0.0516,0.0516,0.0494,0.0537,0.058,0.0494
1776409303.793217,0.058,0.0516,0.0494,0.0473,0.0516,0.0451,0.0516,0.0516
