timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776649553.6315289,0.0687,0.0687,0.073,0.0816,0.0838,0.0709,0.0773,0.0666
1776649554.004936,0.0687,0.0709,0.0752,0.0838,0.0816,0.0752,0.0773,0.0666
1776649554.3783,0.0752,0.0666,0.0773,0.0859,0.0816,0.073,0.0773,0.0687
1776649554.751437,0.0709,0.0687,0.073,0.0816,0.0838,0.073,0.0773,0.0645
1776649555.1248288,0.0687,0.0687,0.073,0.0816,0.0816,0.0752,0.0773,0.0687
1776649555.498176,0.0709,0.0687,0.0773,0.0859,0.0816,0.073,0.0773,0.0666
1776649555.871491,0.0687,0.0687,0.073,0.0816,0.0859,0.073,0.0773,0.0645
1776649556.244627,0.0687,0.073,0.073,0.0816,0.0816,0.073,0.0795,0.0666
1776649556.617995,0.073,0.0687,0.0795,0.0859,0.0816,0.073,0.0773,0.0666
1776649556.9914088,0.0709,0.0687,0.073,0.0838,0.0859,0.0752,0.0773,0.0645
1776649557.364583,0.0709,0.0687,0.073,0.0816,0.0816,0.0709,0.0795,0.0666
1776649557.737924,0.0687,0.0666,0.0752,0.0838,0.0838,0.0752,0.0773,0.0666
1776649558.111212,0.0709,0.0687,0.0752,0.0838,0.0816,0.073,0.0773,0.0666
1776649558.4860559,0.0709,0.0666,0.073,0.0816,0.0838,0.0709,0.0773,0.0666
1776649558.85776,0.0687,0.0709,0.073,0.0838,0.0816,0.0752,0.0773,0.0687
1776649559.23107,0.0709,0.0687,0.0773,0.0859,0.0816,0.073,0.0773,0.0645
1776649559.6045089,0.0752,0.0687,0.073,0.0816,0.0838,0.0752,0.0773,0.0666
1776649559.977678,0.0687,0.0687,0.073,0.0816,0.0816,0.073,0.0795,0.0687
1776649560.3510342,0.0709,0.0666,0.0752,0.0838,0.0816,0.0752,0.0773,0.0645
1776649560.724395,0.073,0.0687,0.0752,0.0838,0.0816,0.073,0.0752,0.0666
1776649561.1030982,0.0687,0.0666,0.073,0.0816,0.0838,0.0709,0.0773,0.0645
1776649561.470905,0.0687,0.0709,0.0752,0.0816,0.0816,0.0752,0.0773,0.0687
1776649561.844262,0.0709,0.0666,0.0773,0.0859,0.0816,0.073,0.0773,0.0645
1776649562.2176619,0.0687,0.0709,0.073,0.0816,0.0838,0.073,0.0773,0.0645
1776649562.590838,0.0687,0.0687,0.073,0.0816,0.0816,0.073,0.0773,0.0666
1776649562.964074,0.0709,0.0666,0.0773,0.0838,0.0816,0.073,0.0773,0.0645
1776649563.337472,0.073,0.0687,0.0752,0.0816,0.0838,0.0752,0.0773,0.0666
1776649563.710712,0.0709,0.0687,0.0752,0.0816,0.0816,0.0709,0.0795,0.0666
1776649564.084075,0.0687,0.0709,0.0752,0.0816,0.0838,0.073,0.0773,0.0645
1776649564.457376,0.0709,0.0687,0.0752,0.0838,0.0816,0.073,0.0773,0.0666
1776649564.830683,0.0687,0.0709,0.073,0.0816,0.0816,0.0709,0.0773,0.0645
1776649565.2039301,0.0709,0.0687,0.0752,0.0816,0.0838,0.0752,0.0773,0.0666
1776649565.5772438,0.0709,0.0687,0.0752,0.0838,0.0816,0.073,0.0752,0.0666
1776649565.9505641,0.0687,0.0687,0.0752,0.0816,0.0838,0.0709,0.0773,0.0645
1776649566.3238778,0.0687,0.0709,0.073,0.0816,0.0816,0.0752,0.0773,0.0687
1776649566.697215,0.0709,0.0666,0.0773,0.0859,0.0816,0.073,0.0773,0.0645
1776649567.070511,0.0709,0.0687,0.0752,0.0816,0.0859,0.073,0.0773,0.0645
1776649567.449085,0.0709,0.0666,0.0709,0.0816,0.0838,0.0709,0.0795,0.0687
1776649567.8170109,0.0687,0.0687,0.073,0.0816,0.0838,0.0752,0.0773,0.0645
1776649568.190305,0.0709,0.0709,0.0752,0.0816,0.0816,0.073,0.0752,0.0666
1776649568.563733,0.0709,0.0666,0.073,0.0816,0.0838,0.0709,0.0773,0.0645
1776649568.936979,0.0709,0.0687,0.073,0.0816,0.0816,0.073,0.0773,0.0666
1776649569.310246,0.0709,0.0666,0.0752,0.0838,0.0816,0.073,0.0773,0.0645
1776649569.683681,0.0709,0.0687,0.0752,0.0838,0.0816,0.073,0.0752,0.0666
1776649570.056984,0.0687,0.0687,0.073,0.0816,0.0859,0.073,0.0773,0.0645
1776649570.430225,0.0687,0.0687,0.073,0.0816,0.0816,0.073,0.0773,0.0666
1776649570.803565,0.0709,0.0687,0.0752,0.0838,0.0816,0.073,0.0773,0.0645
1776649571.1768808,0.0709,0.0709,0.0752,0.0838,0.0816,0.0752,0.0752,0.0666
1776649571.550208,0.0687,0.0687,0.073,0.0816,0.0838,0.0709,0.0773,0.0645
1776649571.923424,0.0709,0.0687,0.0752,0.0816,0.0816,0.0752,0.0773,0.0666
1776649572.296782,0.0709,0.0687,0.0773,0.0859,0.0816,0.073,0.0752,0.0645
1776649572.670146,0.073,0.0687,0.0752,0.0816,0.0838,0.073,0.0752,0.0645
1776649573.043405,0.0687,0.0687,0.073,0.0816,0.0816,0.073,0.0795,0.0687
1776649573.4166322,0.0687,0.0687,0.0752,0.0838,0.0816,0.0752,0.0773,0.0666
1776649573.790011,0.073,0.0666,0.0773,0.0838,0.0816,0.073,0.0752,0.0666
1776649574.163386,0.0687,0.0687,0.073,0.0838,0.0838,0.073,0.0773,0.0645
1776649574.536622,0.0687,0.0687,0.073,0.0816,0.0816,0.073,0.0773,0.0666
1776649574.909868,0.0709,0.0666,0.0752,0.0838,0.0816,0.073,0.0773,0.0645
1776649575.283249,0.073,0.0666,0.073,0.0838,0.0816,0.073,0.0752,0.0666
1776649575.656642,0.0687,0.0687,0.073,0.0816,0.0838,0.0709,0.0773,0.0645
1776649576.02983,0.0687,0.0709,0.0752,0.0816,0.0816,0.0752,0.0773,0.0645
1776649576.403111,0.073,0.0666,0.0752,0.0838,0.0816,0.073,0.0752,0.0645
