timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776408649.822321,0.0559,0.0494,0.0516,0.0473,0.043,0.0451,0.0516,0.0494
1776408650.1961,0.0537,0.0494,0.043,0.0451,0.0494,0.0451,0.0494,0.0516
1776408650.5698571,0.0537,0.0494,0.0494,0.043,0.043,0.043,0.0451,0.0473
1776408650.943316,0.0537,0.0494,0.0494,0.0451,0.0473,0.0473,0.0494,0.0516
1776408651.317112,0.0559,0.0494,0.0451,0.0473,0.043,0.0451,0.0473,0.0516
1776408651.690798,0.0537,0.0473,0.043,0.0451,0.0516,0.0451,0.0516,0.0494
1776408652.06725,0.0516,0.0494,0.0473,0.043,0.0451,0.0451,0.0494,0.0494
1776408652.4379368,0.0516,0.0494,0.0473,0.0451,0.0494,0.0516,0.0494,0.0473
1776408652.8117151,0.0537,0.0516,0.0473,0.0473,0.0451,0.043,0.0473,0.0537
1776408653.185494,0.0537,0.0494,0.0451,0.0516,0.0494,0.043,0.0516,0.0494
1776408653.5590432,0.058,0.0494,0.0451,0.043,0.043,0.0473,0.0473,0.0516
1776408653.932696,0.0537,0.0473,0.0473,0.0473,0.0494,0.043,0.0516,0.0494
1776408654.306423,0.0559,0.0494,0.0451,0.043,0.0451,0.043,0.0473,0.0537
1776408654.680207,0.0559,0.0516,0.0473,0.0473,0.0451,0.0451,0.0473,0.0494
1776408655.053858,0.0559,0.0516,0.0494,0.0451,0.0451,0.043,0.0494,0.0473
1776408655.427457,0.0516,0.0473,0.0473,0.0451,0.0451,0.0451,0.0494,0.0473
1776408655.801318,0.0537,0.0473,0.0451,0.0451,0.0473,0.0473,0.0473,0.0494
1776408656.174937,0.0516,0.0494,0.0473,0.043,0.043,0.043,0.0473,0.0516
1776408656.548636,0.0537,0.0494,0.0451,0.0473,0.0451,0.0473,0.0494,0.0494
1776408656.922312,0.0537,0.0473,0.0451,0.0473,0.0494,0.0451,0.0516,0.0516
1776408657.296053,0.0537,0.0494,0.0494,0.0516,0.0473,0.0494,0.0537,0.0494
1776408657.6698298,0.0516,0.0473,0.0451,0.0451,0.0451,0.0451,0.0494,0.0473
1776408658.043372,0.0537,0.0537,0.0451,0.0473,0.0451,0.043,0.0494,0.0494
1776408658.4170501,0.0537,0.0494,0.043,0.043,0.0451,0.0494,0.0473,0.0494
1776408658.7907672,0.058,0.0473,0.0537,0.043,0.0494,0.0451,0.0537,0.0494
1776408659.1643379,0.0537,0.0473,0.0451,0.0494,0.043,0.0494,0.0494,0.0494
1776408659.537965,0.0537,0.0473,0.0473,0.0494,0.043,0.0537,0.0559,0.0473
1776408659.911653,0.0559,0.0494,0.0516,0.043,0.0473,0.0473,0.0473,0.0494
1776408660.2854662,0.0516,0.0537,0.0451,0.0451,0.043,0.043,0.0473,0.0494
1776408660.659102,0.0559,0.0494,0.0516,0.0473,0.043,0.0494,0.0559,0.0494
1776408661.032692,0.0537,0.0451,0.0451,0.0451,0.0408,0.0451,0.0473,0.0494
1776408661.4064472,0.0516,0.0473,0.0516,0.0473,0.043,0.0451,0.0494,0.0473
1776408661.780194,0.0537,0.0473,0.0451,0.0451,0.0473,0.0451,0.0494,0.0473
1776408662.1538749,0.0537,0.0451,0.0451,0.0473,0.0473,0.0494,0.0473,0.0494
1776408662.527383,0.0537,0.0494,0.0451,0.0494,0.0473,0.0451,0.0473,0.0494
1776408662.9011269,0.0516,0.0516,0.0494,0.043,0.0494,0.043,0.0451,0.0494
1776408663.2748759,0.0537,0.0473,0.0451,0.0451,0.0473,0.043,0.0516,0.0516
1776408663.6485791,0.0516,0.0494,0.0494,0.043,0.0473,0.0516,0.0494,0.0494
1776408664.0220811,0.0559,0.0473,0.0516,0.0494,0.0451,0.043,0.0516,0.0516
1776408664.395892,0.0537,0.0473,0.0473,0.0516,0.0473,0.0494,0.0516,0.0516
1776408664.769564,0.0559,0.0494,0.0494,0.043,0.0473,0.0473,0.0473,0.0516
1776408665.1432111,0.0516,0.0494,0.0451,0.0494,0.0473,0.043,0.0516,0.0494
1776408665.5168798,0.0537,0.0473,0.0537,0.0494,0.0494,0.0473,0.0473,0.0516
