timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409481.101171,0.0623,0.0645,0.0623,0.058,0.0687,0.058,0.0666,0.0666
1776409481.474603,0.0623,0.0645,0.0666,0.0602,0.0666,0.0602,0.0687,0.0645
1776409481.848053,0.0666,0.0623,0.0645,0.0623,0.0645,0.058,0.0645,0.0687
1776409482.2214909,0.0623,0.0666,0.0645,0.058,0.0687,0.0602,0.0623,0.0645
1776409482.594825,0.0645,0.0623,0.0645,0.0645,0.0687,0.0559,0.0709,0.0709
1776409482.9683788,0.0645,0.0666,0.0623,0.058,0.0666,0.0602,0.0645,0.0666
1776409483.341878,0.0623,0.0645,0.0709,0.0602,0.0645,0.0623,0.0687,0.0687
1776409483.715171,0.0623,0.0645,0.0666,0.0602,0.0645,0.058,0.0709,0.0666
1776409484.088597,0.0645,0.0666,0.0623,0.058,0.0666,0.058,0.0623,0.0666
1776409484.4619992,0.0623,0.0645,0.0687,0.0623,0.0645,0.0645,0.0709,0.0666
1776409484.835546,0.0645,0.0623,0.0645,0.0602,0.0666,0.0559,0.0666,0.0666
1776409485.208865,0.0645,0.0645,0.0645,0.058,0.0687,0.0602,0.0645,0.0666
1776409485.5823429,0.0645,0.0623,0.0645,0.0623,0.0666,0.0602,0.0666,0.0645
1776409485.955851,0.0645,0.0645,0.0645,0.0623,0.0687,0.0602,0.0666,0.0666
1776409486.329258,0.0623,0.0645,0.0645,0.0602,0.0666,0.0602,0.0645,0.0645
1776409486.702583,0.0666,0.0645,0.0645,0.0623,0.0645,0.058,0.0666,0.0709
1776409487.075988,0.0645,0.0666,0.0623,0.0602,0.0687,0.0623,0.0645,0.0645
1776409487.449536,0.0623,0.0666,0.0666,0.0602,0.0666,0.0645,0.073,0.0645
1776409487.822879,0.0666,0.0645,0.0645,0.0623,0.0687,0.0559,0.0645,0.0709
1776409488.1962361,0.0645,0.0645,0.0645,0.058,0.0666,0.0623,0.0645,0.0666
1776409488.569731,0.0666,0.0645,0.0623,0.0645,0.0709,0.058,0.0666,0.0687
1776409488.94323,0.0687,0.0645,0.0623,0.0602,0.0666,0.0602,0.0645,0.0666
1776409489.3166022,0.0645,0.0666,0.0666,0.0602,0.0666,0.0602,0.0645,0.0623
1776409489.689974,0.0623,0.0645,0.0666,0.0602,0.0666,0.058,0.0709,0.0666
1776409490.0634959,0.0645,0.0645,0.0623,0.0623,0.0709,0.0559,0.0645,0.0709
1776409490.43698,0.0623,0.0666,0.0666,0.058,0.0666,0.0623,0.0666,0.0645
1776409490.8102982,0.0645,0.0645,0.0666,0.0623,0.0645,0.058,0.0687,0.0645
1776409491.183719,0.0687,0.0645,0.0645,0.0623,0.0687,0.058,0.0645,0.0687
1776409491.557215,0.0645,0.0645,0.0623,0.058,0.0687,0.0623,0.0645,0.0645
1776409491.93066,0.0645,0.0623,0.0645,0.0623,0.0666,0.0602,0.0709,0.0645
1776409492.303991,0.0666,0.0666,0.0623,0.0602,0.0687,0.0602,0.0645,0.0687
1776409492.67738,0.0623,0.0645,0.0687,0.0623,0.0645,0.0602,0.0666,0.0645
1776409493.050926,0.0645,0.0623,0.0623,0.0623,0.0687,0.058,0.0687,0.0687
1776409493.4291031,0.0645,0.0666,0.0623,0.058,0.0666,0.0602,0.0645,0.0687
1776409493.797665,0.0623,0.0623,0.0666,0.0623,0.0645,0.0602,0.0666,0.0666
1776409494.171075,0.0645,0.0645,0.0623,0.0623,0.0709,0.058,0.0666,0.0687
1776409494.5446131,0.0623,0.0645,0.0645,0.0602,0.0666,0.0623,0.0709,0.0645
1776409494.9179661,0.0666,0.0623,0.0666,0.0623,0.0666,0.058,0.0666,0.0752
1776409495.29144,0.0645,0.0645,0.0623,0.0602,0.0709,0.058,0.0645,0.0645
1776409495.6649091,0.0623,0.0645,0.0666,0.058,0.0687,0.0623,0.0709,0.0645
