timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776649866.581832,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649866.954931,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649867.328011,0.1182,0.1117,0.1182,0.1268,0.1396,0.1096,0.1117,0.1031
1776649867.701859,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1139,0.1031
1776649868.074024,0.1182,0.1117,0.116,0.1268,0.1418,0.1096,0.1096,0.101
1776649868.447114,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649868.8202329,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649869.193215,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649869.566357,0.1182,0.1117,0.116,0.1246,0.1396,0.1096,0.1096,0.101
1776649869.9394188,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649870.3125389,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649870.6854908,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649871.058599,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649871.431691,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649871.809699,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649872.1777081,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649872.550848,0.1182,0.1117,0.1182,0.1268,0.1396,0.1074,0.1117,0.1031
1776649872.923985,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649873.2969432,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649873.670047,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649874.0431108,0.1182,0.1117,0.1182,0.1268,0.1396,0.1096,0.1096,0.1031
1776649874.416209,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1117,0.1031
1776649874.789176,0.1182,0.1117,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649875.1622841,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.1031
1776649875.535383,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649875.910501,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.101
1776649876.281405,0.1182,0.1117,0.1139,0.1268,0.1396,0.1096,0.1096,0.101
1776649876.654463,0.1203,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.101
1776649877.027637,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649877.400627,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.101
1776649877.7737138,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649878.1468632,0.1203,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.101
1776649878.519825,0.1182,0.1117,0.116,0.1268,0.1396,0.1096,0.1096,0.101
1776649878.8928251,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.101
1776649879.266016,0.1182,0.1139,0.1139,0.1246,0.1418,0.1096,0.1096,0.101
1776649879.639161,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649880.0120718,0.1182,0.1117,0.1139,0.1246,0.1418,0.1096,0.1096,0.101
1776649880.385173,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649880.758278,0.1182,0.1117,0.1117,0.1246,0.1418,0.1096,0.1096,0.101
1776649881.13134,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649881.504283,0.1203,0.1117,0.1117,0.1246,0.1418,0.1096,0.1096,0.101
1776649881.877463,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649882.255525,0.1182,0.1117,0.1139,0.1246,0.1418,0.1096,0.1096,0.101
1776649882.6234891,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649882.996632,0.1182,0.1117,0.1117,0.1246,0.1418,0.1096,0.1096,0.101
1776649883.369707,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649883.7427042,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649884.115836,0.1246,0.1117,0.1117,0.1246,0.1461,0.1074,0.1096,0.101
1776649884.488949,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.1031
1776649884.861967,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649885.234947,0.1203,0.1139,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649885.608059,0.1246,0.1117,0.1139,0.1246,0.1461,0.1074,0.1096,0.101
1776649885.9811652,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649886.3541389,0.1225,0.1096,0.1117,0.1268,0.1439,0.1074,0.1096,0.101
1776649886.727248,0.1203,0.1117,0.1117,0.1246,0.1418,0.1096,0.1096,0.1031
1776649887.100343,0.1225,0.1096,0.1139,0.1246,0.1461,0.1074,0.1096,0.101
1776649887.474306,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.1031
1776649887.846368,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649888.219491,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649888.592603,0.1225,0.1096,0.1139,0.1246,0.1439,0.1074,0.1096,0.101
1776649888.9655402,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649889.338677,0.1225,0.1096,0.1117,0.1268,0.1461,0.1074,0.1096,0.101
1776649889.711781,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.1031
1776649890.0867462,0.1225,0.1096,0.1139,0.1268,0.1418,0.1074,0.1096,0.1031
1776649890.457802,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1096,0.1053
1776649890.8310342,0.1203,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649891.2040908,0.1182,0.1096,0.1117,0.1246,0.1396,0.1074,0.1117,0.1053
1776649891.5770218,0.1182,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649891.950161,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1117,0.1031
1776649892.323257,0.1182,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649892.6963332,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1117,0.1031
1776649893.0692701,0.1182,0.1117,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649893.442361,0.1182,0.1117,0.1096,0.1246,0.1396,0.1074,0.1117,0.1031
1776649893.815579,0.1182,0.1117,0.1182,0.1268,0.1396,0.1074,0.1117,0.101
1776649894.188559,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1117,0.101
1776649894.561602,0.1182,0.1117,0.116,0.1246,0.1396,0.1074,0.1096,0.101
1776649894.934668,0.1203,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.101
1776649895.3091872,0.1182,0.1117,0.1139,0.1246,0.1418,0.1074,0.1096,0.101
1776649895.680757,0.1225,0.1117,0.1117,0.1246,0.1439,0.1053,0.1096,0.101
1776649896.053898,0.1182,0.1117,0.1139,0.1246,0.1418,0.1074,0.1096,0.101
1776649896.427016,0.1225,0.1117,0.1117,0.1246,0.1439,0.1053,0.1096,0.101
1776649896.799948,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.101
1776649897.1730702,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649897.546192,0.1182,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649897.9192371,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649898.292211,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.101
1776649898.6653209,0.1246,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649899.041347,0.1203,0.1117,0.1117,0.1246,0.1439,0.1096,0.1096,0.101
1776649899.4114199,0.1225,0.1096,0.1117,0.1268,0.1461,0.1074,0.1096,0.101
1776649899.7845492,0.1203,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.1053
1776649900.157712,0.1203,0.1096,0.1139,0.1268,0.1418,0.1074,0.1074,0.1031
1776649900.530646,0.1182,0.1096,0.1117,0.1246,0.1396,0.1074,0.1096,0.1053
1776649900.903748,0.1182,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649901.276874,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1117,0.1031
1776649901.6498911,0.1182,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.101
1776649902.022938,0.1182,0.1117,0.1117,0.1246,0.1418,0.1053,0.1117,0.1031
1776649902.3960671,0.1182,0.1117,0.116,0.1268,0.1396,0.1074,0.1096,0.101
1776649902.769164,0.1182,0.1117,0.1117,0.1246,0.1418,0.1053,0.1117,0.101
