timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776300352.9121659,0.9281,0.7928,0.7971,0.5049,0.3373,0.3201,0.6445,0.6574
1776300353.285246,0.9904,0.7928,0.7971,0.5092,0.3352,0.3137,0.6445,0.6553
1776300353.6580522,0.9775,0.7906,0.7949,0.507,0.3352,0.3115,0.6381,0.6574
1776300354.0309901,0.9711,0.7949,0.7992,0.5049,0.333,0.3158,0.6381,0.6553
1776300354.403949,0.9969,0.7928,0.8014,0.5049,0.3373,0.3115,0.6381,0.6553
1776300354.785202,0.9303,0.7928,0.7949,0.5027,0.3395,0.3158,0.6381,0.6553
1776300355.149724,0.9625,0.7928,0.7949,0.5049,0.333,0.3137,0.6402,0.651
1776300355.522702,0.9904,0.7906,0.7928,0.5049,0.3352,0.3115,0.6359,0.6531
1776300355.8956218,0.9582,0.7928,0.7971,0.5006,0.3352,0.318,0.6381,0.6531
1776300356.269205,1.0076,0.7928,0.8014,0.5027,0.3352,0.3115,0.6359,0.651
1776300356.64141,0.9389,0.7906,0.7949,0.5006,0.3395,0.3137,0.6359,0.651
1776300357.014387,0.9432,0.7928,0.7928,0.5006,0.333,0.318,0.6381,0.6488
1776300357.387302,1.0055,0.7906,0.7928,0.5027,0.333,0.3115,0.6338,0.651
1776300357.769001,0.9604,0.7906,0.7928,0.4984,0.333,0.3137,0.6338,0.651
1776300358.1330938,0.9904,0.7949,0.7992,0.5006,0.333,0.3137,0.6338,0.6488
1776300358.5060768,0.9582,0.7906,0.7949,0.4984,0.3352,0.3115,0.6316,0.651
1776300358.879093,0.9238,0.7928,0.7906,0.4963,0.333,0.3201,0.6359,0.651
1776300359.25194,0.9947,0.7928,0.7928,0.4984,0.3309,0.3137,0.6338,0.6488
1776300359.624772,0.9646,0.7906,0.7906,0.4963,0.333,0.3137,0.6316,0.6488
1776300359.9977112,0.9732,0.7949,0.7971,0.4963,0.3309,0.3158,0.6316,0.6488
1776300360.370731,0.984,0.7906,0.7971,0.4963,0.333,0.3137,0.6295,0.6488
1776300360.743642,0.926,0.7928,0.7906,0.4941,0.3352,0.3201,0.6316,0.6488
1776300361.116491,0.9689,0.7928,0.7906,0.4963,0.3309,0.3158,0.6338,0.6467
1776300361.4893608,0.9818,0.7906,0.7885,0.4963,0.3309,0.3137,0.6273,0.6488
1776300361.862432,0.9539,0.7949,0.7928,0.492,0.3287,0.318,0.6295,0.6488
1776300362.2353861,1.0055,0.7928,0.7971,0.4941,0.3309,0.3137,0.6273,0.6488
1776300362.608178,0.9303,0.7906,0.7906,0.492,0.3352,0.318,0.6273,0.6488
1776300362.981138,0.9453,0.7928,0.7906,0.492,0.3287,0.3201,0.6316,0.6467
1776300363.3541272,1.0012,0.7906,0.7885,0.4941,0.3309,0.3158,0.6273,0.6467
1776300363.727063,0.9561,0.7906,0.7885,0.4898,0.3309,0.318,0.6252,0.6488
1776300364.099856,0.9904,0.7928,0.7971,0.492,0.3287,0.3158,0.6273,0.6445
1776300364.472783,0.9539,0.7906,0.7928,0.492,0.333,0.3158,0.623,0.6467
1776300364.845807,0.9217,0.7928,0.7885,0.4898,0.3287,0.3223,0.6273,0.6467
1776300365.218595,0.9969,0.7906,0.7885,0.492,0.3287,0.318,0.6273,0.6445
1776300365.5915651,0.9604,0.7885,0.7863,0.4898,0.3287,0.3158,0.623,0.6467
1776300365.9644852,0.9732,0.7949,0.7928,0.4877,0.3266,0.3201,0.6252,0.6445
1776300366.3375008,0.9797,0.7906,0.7928,0.4898,0.3309,0.3158,0.623,0.6467
1776300366.7104561,0.9238,0.7906,0.7863,0.4877,0.3309,0.3244,0.6252,0.6467
1776300367.083287,0.9711,0.7928,0.7885,0.4898,0.3266,0.318,0.6252,0.6424
1776300367.4561942,0.9797,0.7885,0.7842,0.4898,0.3287,0.318,0.6209,0.6467
1776300367.829082,0.9539,0.7928,0.7906,0.4877,0.3266,0.3223,0.623,0.6445
1776300368.202177,1.0055,0.7906,0.7928,0.4877,0.3287,0.318,0.6209,0.6445
1776300368.5749388,0.9238,0.7885,0.7863,0.4855,0.3309,0.3201,0.6209,0.6467
1776300368.94782,0.9475,0.7928,0.7863,0.4877,0.3266,0.3244,0.6252,0.6424
1776300369.320867,0.9969,0.7885,0.7842,0.4898,0.3266,0.318,0.6209,0.6445
1776300369.693873,0.9518,0.7906,0.7863,0.4855,0.3266,0.3244,0.6209,0.6445
1776300370.066675,0.9969,0.7906,0.7928,0.4877,0.3266,0.318,0.6209,0.6445
1776300370.43958,0.9475,0.7885,0.7863,0.4877,0.3309,0.3201,0.6188,0.6445
1776300370.812495,0.926,0.7906,0.7842,0.4855,0.3266,0.3266,0.623,0.6445
1776300371.185458,1.0033,0.7885,0.7842,0.4877,0.3266,0.3201,0.6209,0.6445
1776300371.5583339,0.9561,0.7885,0.782,0.4855,0.3266,0.3201,0.6188,0.6445
1776300371.931211,0.9775,0.7928,0.7885,0.4877,0.3266,0.3223,0.6188,0.6424
1776300372.30423,0.9689,0.7885,0.7863,0.4877,0.3309,0.3201,0.6166,0.6445
